timestamp,iteration,env0,raw0,env1,raw1,env2,raw2,env3,raw3,thumb_tip,thumb_base,index,middle,ring,pinky,hand_label
2025-10-21T19:49:38.993037,967,936,684,428,684,574,494,111,158,0.0000,0.0000,0.8550,0.0000,0.1028,0.0000,0.0000,Left
2025-10-21T19:49:39.064650,968,757,684,787,684,466,494,118,158,0.0000,0.0000,0.8436,0.0000,0.1020,0.0000,0.0000,Left
2025-10-21T19:49:39.134848,969,920,674,528,696,399,505,121,158,0.0000,0.0000,0.8503,0.0000,0.1134,0.0000,0.0000,Left
2025-10-21T19:49:39.205246,970,744,670,721,684,450,507,135,158,0.0000,0.0000,0.8485,0.0000,0.1075,0.0000,0.0000,Left
2025-10-21T19:49:39.272119,971,432,670,667,684,478,511,89,158,0.0000,0.0000,0.8669,0.0000,0.1306,0.0000,0.0000,Left
2025-10-21T19:49:39.342598,972,466,658,329,684,409,522,35,156,0.0000,0.0000,0.8845,0.0000,0.1568,0.0000,0.0000,Left
2025-10-21T19:49:39.415476,973,924,650,758,684,392,527,101,154,0.0000,0.0000,0.8819,0.0000,0.1685,0.0000,0.0000,Left
2025-10-21T19:49:39.490216,974,961,640,610,702,399,533,162,152,0.0000,0.0000,0.8750,0.0000,0.1420,0.0000,0.0000,Left
2025-10-21T19:49:39.562249,975,468,640,763,702,514,534,69,150,0.0000,0.0000,0.8755,0.0000,0.1437,0.0000,0.0000,Left
2025-10-21T19:49:39.631191,976,500,640,663,708,565,546,150,150,0.0000,0.0000,0.8748,0.0000,0.1527,0.0000,0.0000,Left
2025-10-21T19:49:39.702562,977,824,616,747,708,566,564,153,148,0.0000,0.0000,0.8755,0.0000,0.1511,0.0000,0.0000,Left
2025-10-21T19:49:39.772636,978,517,599,621,708,504,566,230,148,0.0000,0.0000,0.8755,0.0000,0.1552,0.0000,0.0000,Left
2025-10-21T19:49:39.843412,979,968,592,839,712,650,570,182,148,0.0000,0.0000,0.8639,0.0000,0.1461,0.0000,0.0000,Left
2025-10-21T19:49:39.912840,980,808,592,1000,708,535,590,255,147,0.0000,0.0000,0.8553,0.0000,0.1291,0.0000,0.0000,Left
2025-10-21T19:49:39.983741,981,285,592,686,712,567,626,260,147,0.0000,0.0000,0.8604,0.0000,0.1320,0.0000,0.0000,Left
2025-10-21T19:49:40.059794,982,896,592,616,712,558,652,157,149,0.0000,0.0000,0.8422,0.0000,0.1266,0.0000,0.0000,Left
2025-10-21T19:49:40.128017,983,779,592,744,712,741,656,282,150,0.0000,0.0000,0.8573,0.0000,0.1398,0.0000,0.0000,Left
2025-10-21T19:49:40.194966,984,158,592,960,718,719,676,292,150,0.0000,0.0000,0.8703,0.0000,0.1379,0.0000,0.0000,Left
2025-10-21T19:49:40.265568,985,550,582,776,722,794,690,186,150,0.0000,0.0000,0.8471,0.0000,0.1197,0.0000,0.0000,Left
2025-10-21T19:49:40.334893,986,212,582,900,718,670,700,204,150,0.0000,0.0000,0.8535,0.0000,0.1278,0.0000,0.0000,Left
2025-10-21T19:49:40.402894,987,500,569,885,718,647,718,253,150,0.0000,0.0000,0.8551,0.0000,0.1210,0.0000,0.0000,Left
2025-10-21T19:49:40.474228,988,555,569,775,718,654,730,311,152,0.0000,0.0000,0.8743,0.0000,0.1232,0.0000,0.0000,Left
2025-10-21T19:49:40.543738,989,264,569,803,718,889,744,328,152,0.0000,0.0000,0.8692,0.0000,0.1568,0.0000,0.0000,Left
2025-10-21T19:49:40.616613,990,279,569,978,718,784,752,282,152,0.0000,0.0000,0.8757,0.0000,0.1335,0.0000,0.0000,Left
2025-10-21T19:49:40.684175,991,439,564,990,718,851,754,309,152,0.0000,0.0000,0.8844,0.0000,0.1469,0.0000,0.0000,Left
2025-10-21T19:49:40.751738,992,97,558,559,718,697,768,158,152,0.0000,0.0000,0.8707,0.0000,0.1393,0.0000,0.0000,Left
2025-10-21T19:49:40.822248,993,706,558,1005,718,953,769,232,152,0.0000,0.0000,0.8776,0.0000,0.1410,0.0000,0.0000,Left
2025-10-21T19:49:40.892508,994,28,558,503,718,748,770,130,154,0.0000,0.0000,0.8707,0.0000,0.1319,0.0000,0.0000,Left
2025-10-21T19:49:40.962481,995,3,552,878,712,750,780,128,158,0.0000,0.0000,0.8687,0.0000,0.1321,0.0000,0.0000,Left
2025-10-21T19:49:41.034965,996,31,552,972,712,899,786,162,158,0.0000,0.0000,0.8820,0.0000,0.1354,0.0000,0.0000,Left
2025-10-21T19:49:41.106317,997,879,540,790,709,811,792,134,158,0.0000,0.0000,0.8704,0.0000,0.1363,0.0000,0.0000,Left
2025-10-21T19:49:41.181756,998,895,540,794,709,788,796,130,159,0.0000,0.0000,0.8784,0.0000,0.1478,0.0000,0.0000,Left
2025-10-21T19:49:41.248341,999,32,528,710,706,897,798,123,160,0.0000,0.0000,0.8768,0.0000,0.1379,0.0000,0.0000,Left
